"substance" "annee_N_1" "quantite_substance_N_1" "annee.x" "quantite_substance.x" "annee.y" "quantite_substance.y"
"1346" "sedaxane" "2011" 0 "2012" 3803.7564 "2017" 27319.4609
"1347" "sedaxane" "2011" 0 "2012" 3803.7564 "2015" 20899.00305
"1348" "sedaxane" "2011" 0 "2012" 3803.7564 "2016" 21199.09025
"1349" "sel_de_potassium_de_l'hydrazide_maleique" "2009" 0 "2010" 1.4103375 "2009" 0
"1350" "sel_de_potassium_de_l'hydrazide_maleique" "2009" 0 "2010" 1.4103375 "2010" 1.4103375
"1351" "sels_de_potassium_d'acides_gras" "2010" 0 "2011" 15.1232925 "2008" 0.01302
"1352" "sels_de_potassium_d'acides_gras" "2010" 0 "2011" 15.1232925 "2012" 11.478675
"1353" "sels_de_potassium_d'acides_gras" "2010" 0 "2011" 15.1232925 "2015" 19.27965
"1354" "sels_de_potassium_d'acides_gras" "2010" 0 "2011" 15.1232925 "2011" 15.1232925
"1355" "sels_de_potassium_d'acides_gras" "2010" 0 "2011" 15.1232925 "2019" 10455.213463
"1356" "sels_de_potassium_d'acides_gras" "2010" 0 "2011" 15.1232925 "2013" 17.8231275
"1357" "sels_de_potassium_d'acides_gras" "2010" 0 "2011" 15.1232925 "2014" 13.751166
"1358" "sels_de_potassium_d'acides_gras" "2010" 0 "2011" 15.1232925 "2016" 31.719
"1359" "sels_de_potassium_d'acides_gras" "2010" 0 "2011" 15.1232925 "2018" 4207.9545875
"1360" "sels_de_potassium_d'acides_gras" "2010" 0 "2011" 15.1232925 "2017" 176.4428675
"1361" "spinetoram" "2011" 0 "2012" 65.175 "2014" 249.8
"1362" "spinetoram" "2011" 0 "2012" 65.175 "2012" 65.175
"1363" "spinetoram" "2011" 0 "2012" 65.175 "2018" 1583.1925
"1364" "spinetoram" "2011" 0 "2012" 65.175 "2013" 105.65
"1365" "spinetoram" "2011" 0 "2012" 65.175 "2019" 1456.0975
"1366" "spinetoram" "2011" 0 "2012" 65.175 "2015" 217.71375
"1367" "spinetoram" "2011" 0 "2012" 65.175 "2017" 1349.34
"1368" "spinetoram" "2011" 0 "2012" 65.175 "2016" 304.175
"1369" "spirodiclofen" "2009" 0 "2010" 3.216 "2018" 455.232
"1370" "spirodiclofen" "2009" 0 "2010" 3.216 "2012" 348
"1371" "spirodiclofen" "2009" 0 "2010" 3.216 "2015" 372
"1372" "spirodiclofen" "2009" 0 "2010" 3.216 "2013" 275.76
"1373" "spirodiclofen" "2009" 0 "2010" 3.216 "2014" 318.96
"1374" "spirodiclofen" "2009" 0 "2010" 3.216 "2016" 391.2
"1375" "spirodiclofen" "2009" 0 "2010" 3.216 "2019" 451.2192
"1376" "spirodiclofen" "2009" 0 "2010" 3.216 "2017" 452.76
"1377" "spirodiclofen" "2009" 0 "2010" 3.216 "2011" 251.664
"1378" "spirodiclofen" "2009" 0 "2010" 3.216 "2010" 3.216
"1379" "spiromesifen" "2012" 0 "2013" 136.32 "2015" 306.96
"1380" "spiromesifen" "2012" 0 "2013" 136.32 "2018" 293.04
"1381" "spiromesifen" "2012" 0 "2013" 136.32 "2016" 377.28
"1382" "spiromesifen" "2012" 0 "2013" 136.32 "2017" 274.752
"1383" "spiromesifen" "2012" 0 "2013" 136.32 "2013" 136.32
"1384" "spiromesifen" "2012" 0 "2013" 136.32 "2019" 325.68
"1385" "spiromesifen" "2012" 0 "2013" 136.32 "2014" 333.36
"1386" "spirotetramat" "2010" 0 "2011" 330.2 "2018" 8776.749
"1387" "spirotetramat" "2010" 0 "2011" 330.2 "2014" 4907.7
"1388" "spirotetramat" "2010" 0 "2011" 330.2 "2016" 5498.516
"1389" "spirotetramat" "2010" 0 "2011" 330.2 "2015" 6350.8
"1390" "spirotetramat" "2010" 0 "2011" 330.2 "2011" 330.2
"1391" "spirotetramat" "2010" 0 "2011" 330.2 "2012" 4430.3
"1392" "spirotetramat" "2010" 0 "2011" 330.2 "2019" 14611.27
"1393" "spirotetramat" "2010" 0 "2011" 330.2 "2017" 6611.874
"1394" "spirotetramat" "2010" 0 "2011" 330.2 "2013" 4564.5
"1395" "sulfosate" "2009" 0 "2010" 0.0936 "2012" 10.12752
"1396" "sulfosate" "2009" 0 "2010" 0.0936 "2008" 0.2808
"1397" "sulfosate" "2009" 0 "2010" 0.0936 "2010" 0.0936
"1398" "sulfosate" "2009" 0 "2010" 0.0936 "2011" 0.1872
"1399" "sulfosate" "2009" 0 "2010" 0.0936 "2015" 2.1528
"1400" "sulfosate" "2014" 0 "2015" 2.1528 "2012" 10.12752
"1401" "sulfosate" "2014" 0 "2015" 2.1528 "2008" 0.2808
"1402" "sulfosate" "2014" 0 "2015" 2.1528 "2010" 0.0936
"1403" "sulfosate" "2014" 0 "2015" 2.1528 "2011" 0.1872
"1404" "sulfosate" "2014" 0 "2015" 2.1528 "2015" 2.1528
"1405" "tembotrione" "2008" 0 "2009" 103.95 "2014" 18611.5997
"1406" "tembotrione" "2008" 0 "2009" 103.95 "2011" 12544.4848
"1407" "tembotrione" "2008" 0 "2009" 103.95 "2009" 103.95
"1408" "tembotrione" "2008" 0 "2009" 103.95 "2010" 5934.95
"1409" "tembotrione" "2008" 0 "2009" 103.95 "2016" 12674.6845
"1410" "tembotrione" "2008" 0 "2009" 103.95 "2013" 20515.3147
"1411" "tembotrione" "2008" 0 "2009" 103.95 "2015" 15465.47085
"1412" "tembotrione" "2008" 0 "2009" 103.95 "2017" 12076.28445
"1413" "tembotrione" "2008" 0 "2009" 103.95 "2019" 10745.1715
"1414" "tembotrione" "2008" 0 "2009" 103.95 "2012" 16695.6075
"1415" "tembotrione" "2008" 0 "2009" 103.95 "2018" 12923.3567
"1416" "terbuthylazine" "2015" 0 "2016" 13.2 "2017" 1188
"1417" "terbuthylazine" "2015" 0 "2016" 13.2 "2018" 116786.5215
"1418" "terbuthylazine" "2015" 0 "2016" 13.2 "2019" 122947.52976
"1419" "terbuthylazine" "2015" 0 "2016" 13.2 "2016" 13.2
"1420" "terebenthine" "2016" 0 "2017" 19.656 "2015" 0
"1421" "terebenthine" "2016" 0 "2017" 19.656 "2014" 0
"1422" "terebenthine" "2016" 0 "2017" 19.656 "2013" 0
"1423" "terebenthine" "2016" 0 "2017" 19.656 "2012" 31.9725
"1424" "terebenthine" "2016" 0 "2017" 19.656 "2011" 44.48955
"1425" "terebenthine" "2016" 0 "2017" 19.656 "2010" 16.6698
"1426" "terebenthine" "2016" 0 "2017" 19.656 "2017" 19.656
"1427" "terebenthine" "2016" 0 "2017" 19.656 "2009" 110.02215
"1428" "terebenthine" "2016" 0 "2017" 19.656 "2019" 10.8535
"1429" "terebenthine" "2016" 0 "2017" 19.656 "2016" 0
"1430" "terebenthine" "2016" 0 "2017" 19.656 "2018" 14.721
"1431" "terebenthine" "2008" 0 "2009" 110.02215 "2015" 0
"1432" "terebenthine" "2008" 0 "2009" 110.02215 "2014" 0
"1433" "terebenthine" "2008" 0 "2009" 110.02215 "2013" 0
"1434" "terebenthine" "2008" 0 "2009" 110.02215 "2012" 31.9725
"1435" "terebenthine" "2008" 0 "2009" 110.02215 "2011" 44.48955
"1436" "terebenthine" "2008" 0 "2009" 110.02215 "2010" 16.6698
"1437" "terebenthine" "2008" 0 "2009" 110.02215 "2017" 19.656
"1438" "terebenthine" "2008" 0 "2009" 110.02215 "2009" 110.02215
"1439" "terebenthine" "2008" 0 "2009" 110.02215 "2019" 10.8535
"1440" "terebenthine" "2008" 0 "2009" 110.02215 "2016" 0
"1441" "terebenthine" "2008" 0 "2009" 110.02215 "2018" 14.721
"1442" "terpenes_d'huile_essentielle_d'orange" "2009" 0 "2010" 33.75 "2011" 9
"1443" "terpenes_d'huile_essentielle_d'orange" "2009" 0 "2010" 33.75 "2010" 33.75
"1444" "thiencarbazone-methyl" "2010" 0 "2011" 172.6 "2019" 13826.863918
"1445" "thiencarbazone-methyl" "2010" 0 "2011" 172.6 "2014" 15371.5073
"1446" "thiencarbazone-methyl" "2010" 0 "2011" 172.6 "2016" 18900.96875
"1447" "thiencarbazone-methyl" "2010" 0 "2011" 172.6 "2013" 11358.104
"1448" "thiencarbazone-methyl" "2010" 0 "2011" 172.6 "2017" 18989.62913
"1449" "thiencarbazone-methyl" "2010" 0 "2011" 172.6 "2015" 19385.4791
"1450" "thiencarbazone-methyl" "2010" 0 "2011" 172.6 "2011" 172.6
"1451" "thiencarbazone-methyl" "2010" 0 "2011" 172.6 "2018" 18034.17053
"1452" "thiencarbazone-methyl" "2010" 0 "2011" 172.6 "2012" 5699.028
"1453" "thiodicarbe" "2016" 0 "2017" 8.8 "2009" 8.8
"1454" "thiodicarbe" "2016" 0 "2017" 8.8 "2010" 3
"1455" "thiodicarbe" "2016" 0 "2017" 8.8 "2019" 3.8
"1456" "thiodicarbe" "2016" 0 "2017" 8.8 "2008" 0
"1457" "thiodicarbe" "2016" 0 "2017" 8.8 "2018" 0.2
"1458" "thiodicarbe" "2016" 0 "2017" 8.8 "2017" 8.8
"1459" "thiodicarbe" "2008" 0 "2009" 8.8 "2009" 8.8
"1460" "thiodicarbe" "2008" 0 "2009" 8.8 "2010" 3
"1461" "thiodicarbe" "2008" 0 "2009" 8.8 "2019" 3.8
"1462" "thiodicarbe" "2008" 0 "2009" 8.8 "2008" 0
"1463" "thiodicarbe" "2008" 0 "2009" 8.8 "2018" 0.2
"1464" "thiodicarbe" "2008" 0 "2009" 8.8 "2017" 8.8
"1465" "thymol" "2016" 0 "2017" 285.978 "2019" 302.346
"1466" "thymol" "2016" 0 "2017" 285.978 "2017" 285.978
"1467" "thymol" "2016" 0 "2017" 285.978 "2018" 452.27952
"1468" "tolclofos-methyl" "2018" 0 "2019" 12 "2013" 335.099
"1469" "tolclofos-methyl" "2018" 0 "2019" 12 "2010" 537.635
"1470" "tolclofos-methyl" "2018" 0 "2019" 12 "2012" 387.867
"1471" "tolclofos-methyl" "2018" 0 "2019" 12 "2019" 12
"1472" "tolclofos-methyl" "2018" 0 "2019" 12 "2008" 275.5
"1473" "tolclofos-methyl" "2018" 0 "2019" 12 "2014" 233.54
"1474" "tolclofos-methyl" "2018" 0 "2019" 12 "2016" 47.5
"1475" "tolclofos-methyl" "2018" 0 "2019" 12 "2015" 210.027
"1476" "tolclofos-methyl" "2018" 0 "2019" 12 "2017" 15
"1477" "tolclofos-methyl" "2018" 0 "2019" 12 "2011" 482.15
"1478" "tolclofos-methyl" "2018" 0 "2019" 12 "2009" 199.992
"1479" "trichoderma_asperellum_tv1" "2017" 0 "2018" 2.184 "2019" 2.744
"1480" "trichoderma_asperellum_tv1" "2017" 0 "2018" 2.184 "2015" 0
"1481" "trichoderma_asperellum_tv1" "2017" 0 "2018" 2.184 "2018" 2.184
"1482" "trichoderma_harzianum" "2009" 0 "2010" 11.98875 "2013" 119.55745
"1483" "trichoderma_harzianum" "2009" 0 "2010" 11.98875 "2012" 15.60895
"1484" "trichoderma_harzianum" "2009" 0 "2010" 11.98875 "2018" 312.3699
"1485" "trichoderma_harzianum" "2009" 0 "2010" 11.98875 "2011" 15.0259
"1486" "trichoderma_harzianum" "2009" 0 "2010" 11.98875 "2016" 195.1872
"1487" "trichoderma_harzianum" "2009" 0 "2010" 11.98875 "2019" 314.4077
"1488" "trichoderma_harzianum" "2009" 0 "2010" 11.98875 "2015" 216.619175
"1489" "trichoderma_harzianum" "2009" 0 "2010" 11.98875 "2017" 195.9991
"1490" "trichoderma_harzianum" "2009" 0 "2010" 11.98875 "2010" 11.98875
"1491" "trichoderma_harzianum" "2009" 0 "2010" 11.98875 "2014" 129.128325
"1492" "trimethylamine_hydrochloride" "2012" 0 "2013" 5.815445 "2014" 9.09532
"1493" "trimethylamine_hydrochloride" "2012" 0 "2013" 5.815445 "2016" 15.3774648
"1494" "trimethylamine_hydrochloride" "2012" 0 "2013" 5.815445 "2015" 10.0727384
"1495" "trimethylamine_hydrochloride" "2012" 0 "2013" 5.815445 "2018" 18.360048
"1496" "trimethylamine_hydrochloride" "2012" 0 "2013" 5.815445 "2013" 5.815445
"1497" "trimethylamine_hydrochloride" "2012" 0 "2013" 5.815445 "2017" 9.380126
"1498" "trimethylamine_hydrochloride" "2012" 0 "2013" 5.815445 "2019" 13.173232
"1499" "tritosulfuron" "2009" 0 "2010" 64.4966 "2014" 10564.250581
"1500" "tritosulfuron" "2009" 0 "2010" 64.4966 "2012" 5611.029348
"1501" "tritosulfuron" "2009" 0 "2010" 64.4966 "2011" 3496.501176
"1502" "tritosulfuron" "2009" 0 "2010" 64.4966 "2017" 15677.506321
"1503" "tritosulfuron" "2009" 0 "2010" 64.4966 "2010" 64.4966
"1504" "tritosulfuron" "2009" 0 "2010" 64.4966 "2015" 12733.413262
"1505" "tritosulfuron" "2009" 0 "2010" 64.4966 "2019" 26009.169234
"1506" "tritosulfuron" "2009" 0 "2010" 64.4966 "2016" 13814.496143
"1507" "tritosulfuron" "2009" 0 "2010" 64.4966 "2018" 33561.848881
"1508" "tritosulfuron" "2009" 0 "2010" 64.4966 "2013" 9809.628203
"1509" "valifenalate" "2008" 0 "2009" 15.84 "2019" 904.2
"1510" "valifenalate" "2008" 0 "2009" 15.84 "2010" 1230.66
"1511" "valifenalate" "2008" 0 "2009" 15.84 "2013" 1925.94
"1512" "valifenalate" "2008" 0 "2009" 15.84 "2016" 3514.6854
"1513" "valifenalate" "2008" 0 "2009" 15.84 "2015" 1233.52974
"1514" "valifenalate" "2008" 0 "2009" 15.84 "2014" 1227.198
"1515" "valifenalate" "2008" 0 "2009" 15.84 "2009" 15.84
"1516" "valifenalate" "2008" 0 "2009" 15.84 "2018" 5380.1352
"1517" "valifenalate" "2008" 0 "2009" 15.84 "2012" 1514.4
"1518" "valifenalate" "2008" 0 "2009" 15.84 "2017" 2381.1456
"1519" "valifenalate" "2008" 0 "2009" 15.84 "2011" 850.68
"1520" "verticillium_lecanii_(spores)" "2008" 0 "2009" 11.27 "2010" 0.966
"1521" "verticillium_lecanii_(spores)" "2008" 0 "2009" 11.27 "2013" 144.256
"1522" "verticillium_lecanii_(spores)" "2008" 0 "2009" 11.27 "2016" 262.913
"1523" "verticillium_lecanii_(spores)" "2008" 0 "2009" 11.27 "2014" 106.0185
"1524" "verticillium_lecanii_(spores)" "2008" 0 "2009" 11.27 "2011" 0.8855
"1525" "verticillium_lecanii_(spores)" "2008" 0 "2009" 11.27 "2015" 163.9785
"1526" "verticillium_lecanii_(spores)" "2008" 0 "2009" 11.27 "2017" 128.8
"1527" "verticillium_lecanii_(spores)" "2008" 0 "2009" 11.27 "2008" 0
"1528" "verticillium_lecanii_(spores)" "2008" 0 "2009" 11.27 "2012" 18.7565
"1529" "verticillium_lecanii_(spores)" "2008" 0 "2009" 11.27 "2019" 100.947
"1530" "verticillium_lecanii_(spores)" "2008" 0 "2009" 11.27 "2018" 146.188
"1531" "verticillium_lecanii_(spores)" "2008" 0 "2009" 11.27 "2009" 11.27
"1532" "virus_zymv-wk" "2014" 0 "2015" 7.25e-09 "2010" 3e-07
"1533" "virus_zymv-wk" "2014" 0 "2015" 7.25e-09 "2017" 0
"1534" "virus_zymv-wk" "2014" 0 "2015" 7.25e-09 "2018" 0
"1535" "virus_zymv-wk" "2014" 0 "2015" 7.25e-09 "2015" 7.25e-09
"1536" "virus_zymv-wk" "2014" 0 "2015" 7.25e-09 "2016" 0
"1537" "virus_zymv-wk" "2009" 0 "2010" 3e-07 "2010" 3e-07
"1538" "virus_zymv-wk" "2009" 0 "2010" 3e-07 "2017" 0
"1539" "virus_zymv-wk" "2009" 0 "2010" 3e-07 "2018" 0
"1540" "virus_zymv-wk" "2009" 0 "2010" 3e-07 "2015" 7.25e-09
"1541" "virus_zymv-wk" "2009" 0 "2010" 3e-07 "2016" 0
"1542" "z-11-tetradecenyl_acetate" "2016" 0 "2017" 4.583844 "2019" 1277.371546
"1543" "z-11-tetradecenyl_acetate" "2016" 0 "2017" 4.583844 "2018" 843.9128426
"1544" "z-11-tetradecenyl_acetate" "2016" 0 "2017" 4.583844 "2017" 4.583844
"1545" "z-9-tetradecenyl_acetate" "2016" 0 "2017" 0.111375 "2019" 182.399104
"1546" "z-9-tetradecenyl_acetate" "2016" 0 "2017" 0.111375 "2018" 139.242888
"1547" "z-9-tetradecenyl_acetate" "2016" 0 "2017" 0.111375 "2017" 0.111375
